Id,Date,Centre_Name,Commodity_Name,Price
1186,05-03-09,CHENNAI,Wheat,1010
1187,05-03-09,HYDERABAD,Wheat,1010
1188,06-03-09,CHANDIGARH,Wheat,1010
1189,06-03-09,DELHI,Wheat,1180
1190,06-03-09,SHIMLA,Wheat,1010
1191,06-03-09,SRINAGAR,Wheat,1010
1192,06-03-09,JAMMU,Wheat,1010
1193,06-03-09,AMRITSAR,Wheat,1010
1194,06-03-09,LUDHIANA,Wheat,1010
1195,06-03-09,LUCKNOW,Wheat,1010
1196,06-03-09,DEHRADUN,Wheat,1010
1197,06-03-09,RAIPUR,Wheat,1010
1198,06-03-09,AHMEDABAD,Wheat,1010
1199,06-03-09,BHOPAL,Wheat,1010
1200,06-03-09,MUMBAI,Wheat,1010
1201,06-03-09,JAIPUR,Wheat,1010
1202,06-03-09,PATNA,Wheat,1010
1203,06-03-09,RANCHI,Wheat,1010
1204,06-03-09,BHUBANESHWAR,Wheat,1010
1205,06-03-09,KOLKATA,Wheat,1010
1206,06-03-09,GUWAHATI,Wheat,1010
1207,06-03-09,SHILLONG,Wheat,1010
1208,06-03-09,AIZWAL,Wheat,1010
1209,06-03-09,KOHIMA,Wheat,1010
1210,06-03-09,AGARTALA,Wheat,1010
1211,06-03-09,BENGALURU,Wheat,1500
1212,06-03-09,T.PURAM,Wheat,1010
1213,06-03-09,CHENNAI,Wheat,1010
1214,06-03-09,HYDERABAD,Wheat,1010
1215,09-03-09,CHANDIGARH,Wheat,1010
1216,09-03-09,DELHI,Wheat,1185
1217,09-03-09,SHIMLA,Wheat,1010
1218,09-03-09,SRINAGAR,Wheat,1010
1219,09-03-09,JAMMU,Wheat,1010
1220,09-03-09,AMRITSAR,Wheat,1010
1221,09-03-09,LUDHIANA,Wheat,1010
1222,09-03-09,LUCKNOW,Wheat,1010
1223,09-03-09,DEHRADUN,Wheat,1010
1224,09-03-09,RAIPUR,Wheat,1010
1225,09-03-09,AHMEDABAD,Wheat,1010
1226,09-03-09,BHOPAL,Wheat,1010
1227,09-03-09,MUMBAI,Wheat,1500
1228,09-03-09,JAIPUR,Wheat,1010
1229,09-03-09,PATNA,Wheat,1010
1230,09-03-09,RANCHI,Wheat,1010
1231,09-03-09,BHUBANESHWAR,Wheat,1300
1232,09-03-09,KOLKATA,Wheat,1010
1233,09-03-09,GUWAHATI,Wheat,1010
1234,09-03-09,SHILLONG,Wheat,1010
1235,09-03-09,AIZWAL,Wheat,1010
1236,09-03-09,KOHIMA,Wheat,1010
1237,09-03-09,AGARTALA,Wheat,1010
1238,09-03-09,BENGALURU,Wheat,1500
1239,09-03-09,T.PURAM,Wheat,1010
1240,09-03-09,CHENNAI,Wheat,1010
1241,09-03-09,HYDERABAD,Wheat,1010
1242,12-03-09,CHANDIGARH,Wheat,1010
1243,12-03-09,DELHI,Wheat,1180
1244,12-03-09,SHIMLA,Wheat,1010
1245,12-03-09,SRINAGAR,Wheat,1010
1246,12-03-09,JAMMU,Wheat,1010
1247,12-03-09,AMRITSAR,Wheat,1010
1248,12-03-09,LUDHIANA,Wheat,1010
1249,12-03-09,LUCKNOW,Wheat,1010
1250,12-03-09,DEHRADUN,Wheat,1010
1251,12-03-09,RAIPUR,Wheat,1010
1252,12-03-09,AHMEDABAD,Wheat,1115
1253,12-03-09,BHOPAL,Wheat,1010
1254,12-03-09,MUMBAI,Wheat,1010
1255,12-03-09,JAIPUR,Wheat,1010
1256,12-03-09,PATNA,Wheat,1010
1257,12-03-09,RANCHI,Wheat,1010
1258,12-03-09,BHUBANESHWAR,Wheat,1010
1259,12-03-09,KOLKATA,Wheat,1010
1260,12-03-09,GUWAHATI,Wheat,1010
1261,12-03-09,SHILLONG,Wheat,1010
1262,12-03-09,AIZWAL,Wheat,1010
1263,12-03-09,KOHIMA,Wheat,1010
1264,12-03-09,AGARTALA,Wheat,1010
1265,12-03-09,BENGALURU,Wheat,1010
1266,12-03-09,T.PURAM,Wheat,1010
1267,12-03-09,CHENNAI,Wheat,1010
1268,12-03-09,HYDERABAD,Wheat,1010
1269,13-03-09,CHANDIGARH,Wheat,1010
1270,13-03-09,DELHI,Wheat,1175
1271,13-03-09,SHIMLA,Wheat,1010
1272,13-03-09,SRINAGAR,Wheat,1010
1273,13-03-09,JAMMU,Wheat,1010
1274,13-03-09,AMRITSAR,Wheat,1010
1275,13-03-09,LUDHIANA,Wheat,1010
1276,13-03-09,LUCKNOW,Wheat,1010
1277,13-03-09,DEHRADUN,Wheat,1010
1278,13-03-09,RAIPUR,Wheat,1010
1279,13-03-09,AHMEDABAD,Wheat,1010
1280,13-03-09,BHOPAL,Wheat,1010
1281,13-03-09,MUMBAI,Wheat,1010
1282,13-03-09,JAIPUR,Wheat,1010
1283,13-03-09,PATNA,Wheat,1010
1284,13-03-09,RANCHI,Wheat,1010
1285,13-03-09,BHUBANESHWAR,Wheat,1300
1286,13-03-09,KOLKATA,Wheat,1010
1287,13-03-09,GUWAHATI,Wheat,1010
1288,13-03-09,SHILLONG,Wheat,1010
1289,13-03-09,AIZWAL,Wheat,1010
1290,13-03-09,KOHIMA,Wheat,1010
1291,13-03-09,AGARTALA,Wheat,1010
1292,13-03-09,BENGALURU,Wheat,1010
1293,13-03-09,T.PURAM,Wheat,1010
1294,13-03-09,CHENNAI,Wheat,1010
1295,13-03-09,HYDERABAD,Wheat,1010
1296,16-03-09,CHANDIGARH,Wheat,1010
1297,16-03-09,DELHI,Wheat,1175
1298,16-03-09,SHIMLA,Wheat,1010
1299,16-03-09,SRINAGAR,Wheat,1010
1300,16-03-09,JAMMU,Wheat,1010
1301,16-03-09,AMRITSAR,Wheat,1010
1302,16-03-09,LUDHIANA,Wheat,1010
1303,16-03-09,LUCKNOW,Wheat,1010
1304,16-03-09,DEHRADUN,Wheat,1010
1305,16-03-09,RAIPUR,Wheat,1010
1306,16-03-09,AHMEDABAD,Wheat,1010
1307,16-03-09,BHOPAL,Wheat,1010
1308,16-03-09,MUMBAI,Wheat,1010
1309,16-03-09,JAIPUR,Wheat,1200
1310,16-03-09,PATNA,Wheat,1010
1311,16-03-09,RANCHI,Wheat,1010
1312,16-03-09,BHUBANESHWAR,Wheat,1300
1313,16-03-09,KOLKATA,Wheat,1010
1314,16-03-09,GUWAHATI,Wheat,1010
1315,16-03-09,SHILLONG,Wheat,1010
1316,16-03-09,AIZWAL,Wheat,1010
1317,16-03-09,KOHIMA,Wheat,1010
1318,16-03-09,AGARTALA,Wheat,1010
1319,16-03-09,BENGALURU,Wheat,1010
1320,16-03-09,T.PURAM,Wheat,1010
1321,16-03-09,CHENNAI,Wheat,1010
1322,16-03-09,HYDERABAD,Wheat,1010
1323,17-03-09,CHANDIGARH,Wheat,1010
1324,17-03-09,DELHI,Wheat,1175
1325,17-03-09,SHIMLA,Wheat,1010
1326,17-03-09,SRINAGAR,Wheat,1010
1327,17-03-09,JAMMU,Wheat,1010
1328,17-03-09,AMRITSAR,Wheat,1010
1329,17-03-09,LUDHIANA,Wheat,1010
1330,17-03-09,LUCKNOW,Wheat,1130
1331,17-03-09,DEHRADUN,Wheat,1010
1332,17-03-09,RAIPUR,Wheat,1010
1333,17-03-09,AHMEDABAD,Wheat,1010
1334,17-03-09,BHOPAL,Wheat,1010
1335,17-03-09,MUMBAI,Wheat,1010
1336,17-03-09,JAIPUR,Wheat,1010
1337,17-03-09,PATNA,Wheat,1010
1338,17-03-09,RANCHI,Wheat,1010
1339,17-03-09,BHUBANESHWAR,Wheat,1300
1340,17-03-09,KOLKATA,Wheat,1010
1341,17-03-09,GUWAHATI,Wheat,1010
1342,17-03-09,SHILLONG,Wheat,1010
1343,17-03-09,AIZWAL,Wheat,1010
1344,17-03-09,KOHIMA,Wheat,1010
1345,17-03-09,AGARTALA,Wheat,1010
1346,17-03-09,BENGALURU,Wheat,1010
1347,17-03-09,T.PURAM,Wheat,1010
1348,17-03-09,CHENNAI,Wheat,1700
1349,17-03-09,HYDERABAD,Wheat,1010
1350,18-03-09,CHANDIGARH,Wheat,1010
1351,18-03-09,DELHI,Wheat,1175
1352,18-03-09,SHIMLA,Wheat,1010
1353,18-03-09,SRINAGAR,Wheat,1010
1354,18-03-09,JAMMU,Wheat,1010
1355,18-03-09,AMRITSAR,Wheat,1010
1356,18-03-09,LUDHIANA,Wheat,1010
1357,18-03-09,LUCKNOW,Wheat,1010
1358,18-03-09,DEHRADUN,Wheat,1180
1359,18-03-09,RAIPUR,Wheat,1010
1360,18-03-09,AHMEDABAD,Wheat,1010
1361,18-03-09,BHOPAL,Wheat,1010
1362,18-03-09,MUMBAI,Wheat,1475
1363,18-03-09,JAIPUR,Wheat,1010
1364,18-03-09,PATNA,Wheat,1010
1365,18-03-09,RANCHI,Wheat,1010
1366,18-03-09,BHUBANESHWAR,Wheat,1300
1367,18-03-09,KOLKATA,Wheat,1010
1368,18-03-09,GUWAHATI,Wheat,1010
1369,18-03-09,SHILLONG,Wheat,1010
1370,18-03-09,AIZWAL,Wheat,1010
1371,18-03-09,KOHIMA,Wheat,1010
1372,18-03-09,AGARTALA,Wheat,1010
1373,18-03-09,BENGALURU,Wheat,1500
1374,18-03-09,T.PURAM,Wheat,1010
1375,18-03-09,CHENNAI,Wheat,1010
1376,18-03-09,HYDERABAD,Wheat,1010
1377,19-03-09,CHANDIGARH,Wheat,1010
1378,19-03-09,DELHI,Wheat,1175
1379,19-03-09,SHIMLA,Wheat,1010
1380,19-03-09,SRINAGAR,Wheat,1010
1381,19-03-09,JAMMU,Wheat,1010
1382,19-03-09,AMRITSAR,Wheat,1010
1383,19-03-09,LUDHIANA,Wheat,1010
1384,19-03-09,LUCKNOW,Wheat,1010
1385,19-03-09,DEHRADUN,Wheat,1010
1386,19-03-09,RAIPUR,Wheat,1010
1387,19-03-09,AHMEDABAD,Wheat,1010
1388,19-03-09,BHOPAL,Wheat,1100
1389,19-03-09,MUMBAI,Wheat,1010
1390,19-03-09,JAIPUR,Wheat,1010
1391,19-03-09,PATNA,Wheat,1010
1392,19-03-09,RANCHI,Wheat,1010
1393,19-03-09,BHUBANESHWAR,Wheat,1010
1394,19-03-09,KOLKATA,Wheat,1010
1395,19-03-09,GUWAHATI,Wheat,1010
1396,19-03-09,SHILLONG,Wheat,1010
1397,19-03-09,AIZWAL,Wheat,1010
1398,19-03-09,KOHIMA,Wheat,1010
1399,19-03-09,AGARTALA,Wheat,1010
1400,19-03-09,BENGALURU,Wheat,1500
1401,19-03-09,T.PURAM,Wheat,1010
1402,19-03-09,CHENNAI,Wheat,1010
1403,19-03-09,HYDERABAD,Wheat,1010
1404,20-03-09,CHANDIGARH,Wheat,1010
1405,20-03-09,DELHI,Wheat,1175
1406,20-03-09,SHIMLA,Wheat,1010
1407,20-03-09,SRINAGAR,Wheat,1010
1408,20-03-09,JAMMU,Wheat,1010
1409,20-03-09,AMRITSAR,Wheat,1010
1410,20-03-09,LUDHIANA,Wheat,1010
1411,20-03-09,LUCKNOW,Wheat,1130
1412,20-03-09,DEHRADUN,Wheat,1010
1413,20-03-09,RAIPUR,Wheat,1010
1414,20-03-09,AHMEDABAD,Wheat,1010
1415,20-03-09,BHOPAL,Wheat,1010
1416,20-03-09,MUMBAI,Wheat,1010
1417,20-03-09,JAIPUR,Wheat,1150
1418,20-03-09,PATNA,Wheat,1010
1419,20-03-09,RANCHI,Wheat,1010
1420,20-03-09,BHUBANESHWAR,Wheat,1010
1421,20-03-09,KOLKATA,Wheat,1010
1422,20-03-09,GUWAHATI,Wheat,1010
1423,20-03-09,SHILLONG,Wheat,1010
1424,20-03-09,AIZWAL,Wheat,1010
1425,20-03-09,KOHIMA,Wheat,1010
1426,20-03-09,AGARTALA,Wheat,1010
1427,20-03-09,BENGALURU,Wheat,1010
1428,20-03-09,T.PURAM,Wheat,1010
1429,20-03-09,CHENNAI,Wheat,1700
1430,20-03-09,HYDERABAD,Wheat,1010
1431,23-03-09,CHANDIGARH,Wheat,1010
1432,23-03-09,DELHI,Wheat,1175
1433,23-03-09,SHIMLA,Wheat,1010
1434,23-03-09,SRINAGAR,Wheat,1010
1435,23-03-09,JAMMU,Wheat,1010
1436,23-03-09,AMRITSAR,Wheat,1010
1437,23-03-09,LUDHIANA,Wheat,1010
1438,23-03-09,LUCKNOW,Wheat,1150
1439,23-03-09,DEHRADUN,Wheat,1010
1440,23-03-09,RAIPUR,Wheat,1010
1441,23-03-09,AHMEDABAD,Wheat,1010
1442,23-03-09,BHOPAL,Wheat,1010
1443,23-03-09,MUMBAI,Wheat,1010
1444,23-03-09,JAIPUR,Wheat,1010
1445,23-03-09,PATNA,Wheat,1010
1446,23-03-09,RANCHI,Wheat,1010
1447,23-03-09,BHUBANESHWAR,Wheat,1300
1448,23-03-09,KOLKATA,Wheat,1010
1449,23-03-09,GUWAHATI,Wheat,1010
1450,23-03-09,SHILLONG,Wheat,1010
1451,23-03-09,AIZWAL,Wheat,1010
1452,23-03-09,KOHIMA,Wheat,1010
1453,23-03-09,AGARTALA,Wheat,1010
1454,23-03-09,BENGALURU,Wheat,1500
1455,23-03-09,T.PURAM,Wheat,1010
1456,23-03-09,CHENNAI,Wheat,1010
1457,23-03-09,HYDERABAD,Wheat,1010
1458,24-03-09,CHANDIGARH,Wheat,1010
1459,24-03-09,DELHI,Wheat,1175
1460,24-03-09,SHIMLA,Wheat,1010
1461,24-03-09,SRINAGAR,Wheat,1010
1462,24-03-09,JAMMU,Wheat,1010
1463,24-03-09,AMRITSAR,Wheat,1010
1464,24-03-09,LUDHIANA,Wheat,1010
1465,24-03-09,LUCKNOW,Wheat,1150
1466,24-03-09,DEHRADUN,Wheat,1010
1467,24-03-09,RAIPUR,Wheat,1010
1468,24-03-09,AHMEDABAD,Wheat,1010
1469,24-03-09,BHOPAL,Wheat,1010
1470,24-03-09,MUMBAI,Wheat,1010
1471,24-03-09,JAIPUR,Wheat,1150
1472,24-03-09,PATNA,Wheat,1010
1473,24-03-09,RANCHI,Wheat,1010
1474,24-03-09,BHUBANESHWAR,Wheat,1300
1475,24-03-09,KOLKATA,Wheat,1010
1476,24-03-09,GUWAHATI,Wheat,1010
1477,24-03-09,SHILLONG,Wheat,1010
1478,24-03-09,AIZWAL,Wheat,1010
1479,24-03-09,KOHIMA,Wheat,1010
1480,24-03-09,AGARTALA,Wheat,1010
1481,24-03-09,BENGALURU,Wheat,1500
1482,24-03-09,T.PURAM,Wheat,1010
1483,24-03-09,CHENNAI,Wheat,1010
1484,24-03-09,HYDERABAD,Wheat,1010
1485,25-03-09,CHANDIGARH,Wheat,1010
1486,25-03-09,DELHI,Wheat,1165
1487,25-03-09,SHIMLA,Wheat,1010
1488,25-03-09,SRINAGAR,Wheat,1010
1489,25-03-09,JAMMU,Wheat,1010
1490,25-03-09,AMRITSAR,Wheat,1010
1491,25-03-09,LUDHIANA,Wheat,1010
1492,25-03-09,LUCKNOW,Wheat,1150
1493,25-03-09,DEHRADUN,Wheat,1010
1494,25-03-09,RAIPUR,Wheat,1010
1495,25-03-09,AHMEDABAD,Wheat,1010
1496,25-03-09,BHOPAL,Wheat,1010
1497,25-03-09,MUMBAI,Wheat,1425
1498,25-03-09,JAIPUR,Wheat,1150
1499,25-03-09,PATNA,Wheat,1010
1500,25-03-09,RANCHI,Wheat,1010
1501,25-03-09,BHUBANESHWAR,Wheat,1300
1502,25-03-09,KOLKATA,Wheat,1010
1503,25-03-09,GUWAHATI,Wheat,1010
1504,25-03-09,SHILLONG,Wheat,1010
1505,25-03-09,AIZWAL,Wheat,1010
1506,25-03-09,KOHIMA,Wheat,1010
1507,25-03-09,AGARTALA,Wheat,1010
1508,25-03-09,BENGALURU,Wheat,1400
1509,25-03-09,T.PURAM,Wheat,1010
1510,25-03-09,CHENNAI,Wheat,1010
1511,25-03-09,HYDERABAD,Wheat,1010
1512,26-03-09,CHANDIGARH,Wheat,1010
1513,26-03-09,DELHI,Wheat,1165
1514,26-03-09,SHIMLA,Wheat,1010
1515,26-03-09,SRINAGAR,Wheat,1010
1516,26-03-09,JAMMU,Wheat,1010
1517,26-03-09,AMRITSAR,Wheat,1010
1518,26-03-09,LUDHIANA,Wheat,1010
1519,26-03-09,LUCKNOW,Wheat,1160
1520,26-03-09,DEHRADUN,Wheat,1010
1521,26-03-09,RAIPUR,Wheat,1010
1522,26-03-09,AHMEDABAD,Wheat,1010
1523,26-03-09,BHOPAL,Wheat,1010
1524,26-03-09,MUMBAI,Wheat,1010
1525,26-03-09,JAIPUR,Wheat,1150
1526,26-03-09,PATNA,Wheat,1010
1527,26-03-09,RANCHI,Wheat,1010
1528,26-03-09,BHUBANESHWAR,Wheat,1300
1529,26-03-09,KOLKATA,Wheat,1010
1530,26-03-09,GUWAHATI,Wheat,1010
1531,26-03-09,SHILLONG,Wheat,1010
1532,26-03-09,AIZWAL,Wheat,1010
1533,26-03-09,KOHIMA,Wheat,1010
1534,26-03-09,AGARTALA,Wheat,1010
1535,26-03-09,BENGALURU,Wheat,1010
1536,26-03-09,T.PURAM,Wheat,1010
1537,26-03-09,CHENNAI,Wheat,1700
1538,26-03-09,HYDERABAD,Wheat,1010
1539,27-03-09,CHANDIGARH,Wheat,1010
1540,27-03-09,DELHI,Wheat,1165
1541,27-03-09,SHIMLA,Wheat,1010
1542,27-03-09,SRINAGAR,Wheat,1010
1543,27-03-09,JAMMU,Wheat,1010
1544,27-03-09,AMRITSAR,Wheat,1010
1545,27-03-09,LUDHIANA,Wheat,1010
1546,27-03-09,LUCKNOW,Wheat,1010
1547,27-03-09,DEHRADUN,Wheat,1010
1548,27-03-09,RAIPUR,Wheat,1010
1549,27-03-09,AHMEDABAD,Wheat,1010
1550,27-03-09,BHOPAL,Wheat,1010
1551,27-03-09,MUMBAI,Wheat,1010
1552,27-03-09,JAIPUR,Wheat,1010
1553,27-03-09,PATNA,Wheat,1010
1554,27-03-09,RANCHI,Wheat,1010
1555,27-03-09,BHUBANESHWAR,Wheat,1010
1556,27-03-09,KOLKATA,Wheat,1010
1557,27-03-09,GUWAHATI,Wheat,1010
1558,27-03-09,SHILLONG,Wheat,1010
1559,27-03-09,AIZWAL,Wheat,1010
1560,27-03-09,KOHIMA,Wheat,1010
1561,27-03-09,AGARTALA,Wheat,1010
1562,27-03-09,BENGALURU,Wheat,1010
1563,27-03-09,T.PURAM,Wheat,1010
1564,27-03-09,CHENNAI,Wheat,1010
1565,27-03-09,HYDERABAD,Wheat,1010
1566,30-03-09,CHANDIGARH,Wheat,1010
1567,30-03-09,DELHI,Wheat,1165
1568,30-03-09,SHIMLA,Wheat,1010
1569,30-03-09,SRINAGAR,Wheat,1010
1570,30-03-09,JAMMU,Wheat,1010
1571,30-03-09,AMRITSAR,Wheat,1010
1572,30-03-09,LUDHIANA,Wheat,1010
1573,30-03-09,LUCKNOW,Wheat,1170
1574,30-03-09,DEHRADUN,Wheat,1010
1575,30-03-09,RAIPUR,Wheat,1010
1576,30-03-09,AHMEDABAD,Wheat,1010
1577,30-03-09,BHOPAL,Wheat,1010
1578,30-03-09,MUMBAI,Wheat,1010
1579,30-03-09,JAIPUR,Wheat,1010
1580,30-03-09,PATNA,Wheat,1010
1581,30-03-09,RANCHI,Wheat,1010
1582,30-03-09,BHUBANESHWAR,Wheat,1010
1583,30-03-09,KOLKATA,Wheat,1010
1584,30-03-09,GUWAHATI,Wheat,1010
1585,30-03-09,SHILLONG,Wheat,1010
1586,30-03-09,AIZWAL,Wheat,1010
1587,30-03-09,KOHIMA,Wheat,1010
1588,30-03-09,AGARTALA,Wheat,1010
1589,30-03-09,BENGALURU,Wheat,1400
1590,30-03-09,T.PURAM,Wheat,1010
1591,30-03-09,CHENNAI,Wheat,1010
1592,30-03-09,HYDERABAD,Wheat,1010
1593,31-03-09,CHANDIGARH,Wheat,1010
1594,31-03-09,DELHI,Wheat,1165
1595,31-03-09,SHIMLA,Wheat,1010
1596,31-03-09,SRINAGAR,Wheat,1010
1597,31-03-09,JAMMU,Wheat,1010
1598,31-03-09,AMRITSAR,Wheat,1010
1599,31-03-09,LUDHIANA,Wheat,1010
1600,31-03-09,LUCKNOW,Wheat,1010
1601,31-03-09,DEHRADUN,Wheat,1010
1602,31-03-09,RAIPUR,Wheat,1010
1603,31-03-09,AHMEDABAD,Wheat,1010
1604,31-03-09,BHOPAL,Wheat,1010
1605,31-03-09,MUMBAI,Wheat,1010
1606,31-03-09,JAIPUR,Wheat,1010
1607,31-03-09,PATNA,Wheat,1010
1608,31-03-09,RANCHI,Wheat,1010
1609,31-03-09,BHUBANESHWAR,Wheat,1010
1610,31-03-09,KOLKATA,Wheat,1010
1611,31-03-09,GUWAHATI,Wheat,1010
1612,31-03-09,SHILLONG,Wheat,1010
1613,31-03-09,AIZWAL,Wheat,1010
1614,31-03-09,KOHIMA,Wheat,1010
1615,31-03-09,AGARTALA,Wheat,1010
1616,31-03-09,BENGALURU,Wheat,1010
1617,31-03-09,T.PURAM,Wheat,1010
1618,31-03-09,CHENNAI,Wheat,1010
1619,31-03-09,HYDERABAD,Wheat,1010
1620,01-04-09,CHANDIGARH,Wheat,1010
1621,01-04-09,DELHI,Wheat,1165
1622,01-04-09,SHIMLA,Wheat,1010
1623,01-04-09,SRINAGAR,Wheat,1010
1624,01-04-09,JAMMU,Wheat,1010
1625,01-04-09,AMRITSAR,Wheat,1010
1626,01-04-09,LUDHIANA,Wheat,1010
1627,01-04-09,LUCKNOW,Wheat,1170
1628,01-04-09,DEHRADUN,Wheat,1150
1629,01-04-09,RAIPUR,Wheat,1010
1630,01-04-09,AHMEDABAD,Wheat,1010
1631,01-04-09,BHOPAL,Wheat,1100
1632,01-04-09,MUMBAI,Wheat,1300
1633,01-04-09,JAIPUR,Wheat,1010
1634,01-04-09,PATNA,Wheat,1010
1635,01-04-09,RANCHI,Wheat,1010
1636,01-04-09,BHUBANESHWAR,Wheat,1010
1637,01-04-09,KOLKATA,Wheat,1010
1638,01-04-09,GUWAHATI,Wheat,1150
1639,01-04-09,SHILLONG,Wheat,1010
1640,01-04-09,AIZWAL,Wheat,1010
1641,01-04-09,KOHIMA,Wheat,1010
1642,01-04-09,AGARTALA,Wheat,1010
1643,01-04-09,BENGALURU,Wheat,1400
1644,01-04-09,T.PURAM,Wheat,1700
1645,01-04-09,CHENNAI,Wheat,1010
1646,01-04-09,HYDERABAD,Wheat,1250
1647,02-04-09,CHANDIGARH,Wheat,1010
1648,02-04-09,DELHI,Wheat,1165
1649,02-04-09,SHIMLA,Wheat,1010
1650,02-04-09,SRINAGAR,Wheat,1010
1651,02-04-09,JAMMU,Wheat,1010
1652,02-04-09,AMRITSAR,Wheat,1010
1653,02-04-09,LUDHIANA,Wheat,1010
1654,02-04-09,LUCKNOW,Wheat,1170
1655,02-04-09,DEHRADUN,Wheat,1010
1656,02-04-09,RAIPUR,Wheat,1010
1657,02-04-09,AHMEDABAD,Wheat,1010
1658,02-04-09,BHOPAL,Wheat,1010
1659,02-04-09,MUMBAI,Wheat,1010
1660,02-04-09,JAIPUR,Wheat,1010
1661,02-04-09,PATNA,Wheat,1010
1662,02-04-09,RANCHI,Wheat,1010
1663,02-04-09,BHUBANESHWAR,Wheat,1010
1664,02-04-09,KOLKATA,Wheat,1010
1665,02-04-09,GUWAHATI,Wheat,1010
1666,02-04-09,SHILLONG,Wheat,1010
1667,02-04-09,AIZWAL,Wheat,1010
1668,02-04-09,KOHIMA,Wheat,1010
1669,02-04-09,AGARTALA,Wheat,1010
1670,02-04-09,BENGALURU,Wheat,1400
1671,02-04-09,T.PURAM,Wheat,1010
1672,02-04-09,CHENNAI,Wheat,1010
1673,02-04-09,HYDERABAD,Wheat,1010
1674,06-04-09,CHANDIGARH,Wheat,1010
1675,06-04-09,DELHI,Wheat,1130
1676,06-04-09,SHIMLA,Wheat,1010
1677,06-04-09,SRINAGAR,Wheat,1010
1678,06-04-09,JAMMU,Wheat,1010
1679,06-04-09,AMRITSAR,Wheat,1075
1680,06-04-09,LUDHIANA,Wheat,1100
1681,06-04-09,LUCKNOW,Wheat,1010
1682,06-04-09,DEHRADUN,Wheat,1010
1683,06-04-09,RAIPUR,Wheat,1010
1684,06-04-09,AHMEDABAD,Wheat,1010
1685,06-04-09,BHOPAL,Wheat,1010
1686,06-04-09,MUMBAI,Wheat,1010
1687,06-04-09,JAIPUR,Wheat,1010
1688,06-04-09,PATNA,Wheat,1010
1689,06-04-09,RANCHI,Wheat,1010
1690,06-04-09,BHUBANESHWAR,Wheat,1250
1691,06-04-09,KOLKATA,Wheat,1010
1692,06-04-09,GUWAHATI,Wheat,1010
1693,06-04-09,SHILLONG,Wheat,1010
1694,06-04-09,AIZWAL,Wheat,1010
1695,06-04-09,KOHIMA,Wheat,1010
1696,06-04-09,AGARTALA,Wheat,1010
1697,06-04-09,BENGALURU,Wheat,1010
1698,06-04-09,T.PURAM,Wheat,1010
1699,06-04-09,CHENNAI,Wheat,1010
1700,06-04-09,HYDERABAD,Wheat,1010
1701,08-04-09,CHANDIGARH,Wheat,1010
1702,08-04-09,DELHI,Wheat,1130
1703,08-04-09,SHIMLA,Wheat,1010
1704,08-04-09,SRINAGAR,Wheat,1010
1705,08-04-09,JAMMU,Wheat,1010
1706,08-04-09,AMRITSAR,Wheat,1010
1707,08-04-09,LUDHIANA,Wheat,1010
1708,08-04-09,LUCKNOW,Wheat,1150
1709,08-04-09,DEHRADUN,Wheat,1010
1710,08-04-09,RAIPUR,Wheat,1010
1711,08-04-09,AHMEDABAD,Wheat,1010
1712,08-04-09,BHOPAL,Wheat,1010
1713,08-04-09,MUMBAI,Wheat,1300
1714,08-04-09,JAIPUR,Wheat,1010
1715,08-04-09,PATNA,Wheat,1010
1716,08-04-09,RANCHI,Wheat,1010
1717,08-04-09,BHUBANESHWAR,Wheat,1010
1718,08-04-09,KOLKATA,Wheat,1010
1719,08-04-09,GUWAHATI,Wheat,1010
1720,08-04-09,SHILLONG,Wheat,1010
1721,08-04-09,AIZWAL,Wheat,1010
1722,08-04-09,KOHIMA,Wheat,1010
1723,08-04-09,AGARTALA,Wheat,1010
1724,08-04-09,BENGALURU,Wheat,1500
1725,08-04-09,T.PURAM,Wheat,1010
1726,08-04-09,CHENNAI,Wheat,1700
1727,08-04-09,HYDERABAD,Wheat,1010
1728,09-04-09,CHANDIGARH,Wheat,1010
1729,09-04-09,DELHI,Wheat,1130
1730,09-04-09,SHIMLA,Wheat,1010
1731,09-04-09,SRINAGAR,Wheat,1010
1732,09-04-09,JAMMU,Wheat,1010
1733,09-04-09,AMRITSAR,Wheat,1010
1734,09-04-09,LUDHIANA,Wheat,1010
1735,09-04-09,LUCKNOW,Wheat,1010
1736,09-04-09,DEHRADUN,Wheat,1010
1737,09-04-09,RAIPUR,Wheat,1010
1738,09-04-09,AHMEDABAD,Wheat,1010
1739,09-04-09,BHOPAL,Wheat,1010
1740,09-04-09,MUMBAI,Wheat,1010
1741,09-04-09,JAIPUR,Wheat,1150
1742,09-04-09,PATNA,Wheat,1010
1743,09-04-09,RANCHI,Wheat,1010
1744,09-04-09,BHUBANESHWAR,Wheat,1300
1745,09-04-09,KOLKATA,Wheat,1010
1746,09-04-09,GUWAHATI,Wheat,1010
1747,09-04-09,SHILLONG,Wheat,1010
1748,09-04-09,AIZWAL,Wheat,1010
1749,09-04-09,KOHIMA,Wheat,1010
1750,09-04-09,AGARTALA,Wheat,1010
1751,09-04-09,BENGALURU,Wheat,1500
1752,09-04-09,T.PURAM,Wheat,1010
1753,09-04-09,CHENNAI,Wheat,1010
1754,09-04-09,HYDERABAD,Wheat,1010
1755,13-04-09,CHANDIGARH,Wheat,1010
1756,13-04-09,DELHI,Wheat,1115
1757,13-04-09,SHIMLA,Wheat,1010
1758,13-04-09,SRINAGAR,Wheat,1010
1759,13-04-09,JAMMU,Wheat,1010
